"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","final_base_page","objectSizeUncompressed","is_base_page","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"172.217.23.193","","429","49","1000008601.111","0","","public, max-age=86400, no-transform","100","211011_YJ_34","-1","MEDIUM","2600","","-1","42","50","-1","100","85569","5495","","HTTP/2","-1","3","https://yt3.ggpht.com/ytc/AKedOLT_f67-yQVDidx1EzDo_C3OIEJFD3wsCcyIA1bO=s68-c-k-c0x00ffffff-no-rj","-1","2600","","","image/jpeg","Low","","Wed, 29 Sep 2021 14:56:14 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","yt3.ggpht.com","2695","1000008601.111","","100","1","-1","","-1","","-1","318","/ytc/AKedOLT_f67-yQVDidx1EzDo_C3OIEJFD3wsCcyIA1bO=s68-c-k-c0x00ffffff-no-rj","-1","","GET","-1","-1","","200","-1","","Google","5544","5495","5537","5537","5544","7","5495","5544","49","41","42","2","0","9","220","True","7","","2600","","","50","1",
"216.58.201.86","","468","660","1000008601.112","0","","public, max-age=7200","100","211011_YJ_34","-1","MEDIUM","64692","","-1","401","50","-1","100","6953","5495","","HTTP/2","-1","3","https://i.ytimg.com/vi/prQASSGPbxg/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCt-Hyhj3p8WmQOV27OkRsY7mFZhQ","-1","64692","","","image/webp","Low","","Mon, 11 Oct 2021 21:12:28 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","i.ytimg.com","64822","1000008601.112","","100","1","-1","","-1","","-1","138","/vi/prQASSGPbxg/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCt-Hyhj3p8WmQOV27OkRsY7mFZhQ","-1","","GET","-1","-1","","200","-1","","Google","6155","5495","5896","5896","6155","259","5495","6155","660","42","43","2","0","13","220","True","11","","64692","","","","",
"172.217.23.193","","431","65","1000008601.113","0","","public, max-age=86400, no-transform","100","211011_YJ_34","-1","MEDIUM","4752","","-1","56","50","-1","100","78091","5495","","HTTP/2","-1","3","https://yt3.ggpht.com/ytc/AKedOLQbaivom38SiU85rfOMHCYdr6konmhDdU9sxj5_HQ=s68-c-k-c0x00ffffff-no-rj","-1","4752","","","image/jpeg","Low","","Wed, 29 Sep 2021 12:53:12 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","yt3.ggpht.com","4849","1000008601.113","","100","1","-1","","-1","","-1","318","/ytc/AKedOLQbaivom38SiU85rfOMHCYdr6konmhDdU9sxj5_HQ=s68-c-k-c0x00ffffff-no-rj","-1","","GET","-1","-1","","200","-1","","Google","5560","5495","5551","5551","5560","9","5495","5560","65","43","44","2","0","11","220","True","9","","4752","","","50","1",
"216.58.201.86","","468","835","1000008601.114","0","","public, max-age=300","100","211011_YJ_34","-1","LOWEST","40914","","-1","661","0","-1","100","282","5495","","HTTP/2","-1","3","https://i.ytimg.com/vi/RzFhsXFxPEo/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBHxLeCVpjME67HxNHRkQvPFTXUEQ","-1","40914","","","image/webp","Low","","Mon, 11 Oct 2021 19:21:17 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","i.ytimg.com","41049","1000008601.114","","100","1","-1","","-1","","-1","138","/vi/RzFhsXFxPEo/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBHxLeCVpjME67HxNHRkQvPFTXUEQ","-1","","GET","-1","-1","","200","-1","","Google","6330","5495","6156","6156","6330","174","5495","6330","835","44","45","2","0","15","147","True","9","","40914","","","","",
"172.217.23.193","","429","72","1000008601.115","0","","public, max-age=86400, no-transform","100","211011_YJ_34","-1","LOWEST","2503","","-1","71","50","-1","100","85238","5496","","HTTP/2","-1","3","https://yt3.ggpht.com/ytc/AKedOLTbDo0KrOna8LEfFdA-lp0f-GAf39GchwGdoZgf=s68-c-k-c0x00ffffff-no-rj","-1","2503","","","image/jpeg","Low","","Wed, 29 Sep 2021 14:56:15 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","yt3.ggpht.com","2600","1000008601.115","","100","1","-1","","-1","","-1","318","/ytc/AKedOLTbDo0KrOna8LEfFdA-lp0f-GAf39GchwGdoZgf=s68-c-k-c0x00ffffff-no-rj","-1","","GET","-1","-1","","200","-1","","Google","5568","5496","5567","5567","5568","1","5496","5568","72","45","46","2","0","13","147","True","11","","2503","","","50","1",
"216.58.201.86","","468","1222","1000008601.116","0","","public, max-age=7200","100","211011_YJ_34","-1","LOWEST","64436","","-1","836","50","-1","100","7193","5496","","HTTP/2","-1","3","https://i.ytimg.com/vi/A0xnG5T1xPw/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAl_l8RsNpkn7U16C8Of7PjhXH4UQ","-1","64436","","","image/webp","Low","","Mon, 11 Oct 2021 21:16:28 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","i.ytimg.com","64564","1000008601.116","","100","1","-1","","-1","","-1","138","/vi/A0xnG5T1xPw/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAl_l8RsNpkn7U16C8Of7PjhXH4UQ","-1","","GET","-1","-1","","200","-1","","Google","6718","5496","6332","6332","6718","386","5496","6718","1222","46","47","2","0","17","147","True","15","","64436","","","","",
"172.217.23.193","","431","68","1000008601.117","0","","public, max-age=86400, no-transform","100","211011_YJ_34","-1","LOWEST","1853","","-1","66","50","-1","100","81984","5496","","HTTP/2","-1","3","https://yt3.ggpht.com/ytc/AKedOLSDARCtO2-mdVTVUkSh13G8fkEf50TaVla49XogrQ=s68-c-k-c0x00ffffff-no-rj","-1","1853","","","image/jpeg","Low","","Thu, 30 Sep 2021 18:02:04 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","yt3.ggpht.com","1949","1000008601.117","","100","1","-1","","-1","","-1","318","/ytc/AKedOLSDARCtO2-mdVTVUkSh13G8fkEf50TaVla49XogrQ=s68-c-k-c0x00ffffff-no-rj","-1","","GET","-1","-1","","200","-1","","Google","5564","5496","5562","5562","5564","2","5496","5564","68","47","48","2","0","15","147","True","13","","1853","","","50","1",
"216.58.201.86","","468","1259","1000008601.118","0","","public, max-age=7200","100","211011_YJ_34","-1","LOWEST","46008","","-1","971","50","-1","100","7162","5496","","HTTP/2","-1","3","https://i.ytimg.com/vi/PhJ0Uv23tYM/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDsAMTD8bT-XgGmMXWxq_TNkGirZQ","-1","46008","","","image/webp","Low","","Mon, 11 Oct 2021 21:15:57 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","i.ytimg.com","46128","1000008601.118","","100","1","-1","","-1","","-1","138","/vi/PhJ0Uv23tYM/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDsAMTD8bT-XgGmMXWxq_TNkGirZQ","-1","","GET","-1","-1","","200","-1","","Google","6755","5496","6467","6467","6755","288","5496","6755","1259","48","49","2","0","19","147","True","17","","46008","","","","",
"172.217.23.193","","456","88","1000008601.119","0","","public, max-age=86400, no-transform","100","211011_YJ_34","-1","LOWEST","2216","","-1","75","50","-1","100","76401","5496","","HTTP/2","-1","3","https://yt3.ggpht.com/R68gZ-f4dPYkJ9LL1r6RXlKxqvv-KoQWDm3uHeh5LtgpbkxfwfnaS4dR0sgxdlXsIfxzKH6TNu8=s68-c-k-c0x00ffffff-no-rj","-1","2216","","","image/jpeg","Low","","Mon, 11 Oct 2021 08:29:55 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","yt3.ggpht.com","2341","1000008601.119","","100","1","-1","","-1","","-1","318","/R68gZ-f4dPYkJ9LL1r6RXlKxqvv-KoQWDm3uHeh5LtgpbkxfwfnaS4dR0sgxdlXsIfxzKH6TNu8=s68-c-k-c0x00ffffff-no-rj","-1","","GET","-1","-1","","200","-1","","Google","5584","5496","5571","5571","5584","13","5496","5584","88","49","50","2","0","17","147","True","15","","2216","","","50","1",
"172.217.23.206","","466","69","1000008601.120","0","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","2576","","-1","65","100","-1","100","31517849","5559","","HTTP/2","-1","3","https://www.youtube.com/s/desktop/43d596fa/img/favicon_96x96.png","-1","2576","","","image/png","High","","Tue, 11 Oct 2022 14:14:04 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","2639","1000008601.120","","100","1","-1","","-1","","-1","114","/s/desktop/43d596fa/img/favicon_96x96.png","-1","","GET","-1","-1","","200","-1","","Google","5628","5559","5624","5624","5628","4","5559","5628","69","50","51","2","0","37","","","","","2576","","","","",
"172.217.23.206","20919","439","1651","1000008601.121","","","public, max-age=31536000","100","211011_YJ_34","-1","LOWEST","","","-1","237","100","-1","-1","31422322","5622","","HTTP/2","100","3","https://www.youtube.com/s/player/920e4583/player_ias.vflset/en_US/base.js","-1","521739","521739","","text/javascript","Low","269","Mon, 10 Oct 2022 11:41:57 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","522115","1000008601.121","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","114","/s/player/920e4583/player_ias.vflset/en_US/base.js","-1","","GET","-1","-1","","200","-1","br","Google","7273","5622","5859","5859","7273","1414","5622","7273","1651","51","52","2","0","39","","","","","1831242","","","","",
"172.217.23.206","20921","442","236","1000008601.122","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","43","100","-1","-1","31211374","5622","","HTTP/2","100","3","https://www.youtube.com/s/player/920e4583/www-player-webp.css","-1","46903","46903","","text/css","VeryHigh","402","Sat, 08 Oct 2022 01:06:09 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","47039","1000008601.122","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","114","/s/player/920e4583/www-player-webp.css","-1","","GET","-1","-1","","200","-1","br","Google","5858","5622","5665","5665","5858","193","5622","5858","236","52","53","2","0","41","","","","","342702","","","","",
"172.217.23.206","","468","1065","1000008601.125","0","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","1664","","-1","1065","100","-1","100","31517059","5684","","HTTP/2","-1","3","https://www.youtube.com/s/desktop/43d596fa/img/favicon_144x144.png","-1","1664","","","image/png","High","","Tue, 11 Oct 2022 14:00:54 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","1728","1000008601.125","","100","1","-1","","-1","","-1","114","/s/desktop/43d596fa/img/favicon_144x144.png","-1","","GET","-1","-1","","200","-1","","Google","6749","5684","6749","6749","6749","0","5684","6749","1065","53","54","2","0","43","","","","","1664","","","","",
"","","0","1074","1000008601.126","","","private, max-age=0","100","211011_YJ_34","-1","MEDIUM","","","-1","1063","-1","-1","-1","","5686","","HTTP/2","100","3","https://www.youtube.com/sw.js","-1","1519","0","","text/javascript","","","Mon, 11 Oct 2021 19:16:35 GMT","-1","-1","","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","1519","1000008601.126","0","100","1","-1","","-1","","-1","","/sw.js","-1","","","-1","-1","","200","-1","br","Google","6760","5686","6749","6749","6760","11","5686","6760","1074","54","55","2","0","45","","","","","","","","","",
"172.217.23.206","","460","518","1000008601.127","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","517","100","-1","-1","31517058","6756","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/img/favicon.ico","-1","155","155","","image/x-icon","High","","Tue, 11 Oct 2022 14:00:54 GMT","-1","-1","other","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","249","1000008601.127","0","100","1","-1","","-1","","-1","114","/s/desktop/43d596fa/img/favicon.ico","-1","","GET","-1","-1","","200","-1","br","Google","7274","6756","7273","7273","7274","1","6756","7274","518","55","56","2","0","47","","","","","1150","","","","",
"","","0","571","1000008601.128","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","501","100","-1","-1","31517037","6773","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/serviceworker-notifications.vflset/serviceworker-notifications.js","-1","28655","28655","","text/javascript","","","Tue, 11 Oct 2022 14:00:33 GMT","-1","-1","","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","28655","1000008601.128","0","100","1","-1","","-1","","-1","","/s/desktop/43d596fa/jsbin/serviceworker-notifications.vflset/serviceworker-notifications.js","-1","","","-1","-1","","200","-1","br","Google","7344","6773","7274","7274","7344","70","6773","7344","571","56","57","2","0","49","","","","","","","","","",
"142.250.184.234","3526","367","70","1000008601.130","","","private, max-age=86400, stale-while-revalidate=604800","0","211011_YJ_34","-1","HIGHEST","","","-1","68","50","-1","-1","86400","7166","","HTTP/2","100","3","https://fonts.googleapis.com/css?family=Roboto+Mono:400","-1","626","626","","text/css","VeryHigh","221","Mon, 11 Oct 2021 19:16:37 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","fonts.googleapis.com","626","1000008601.130","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","196","/css?family=Roboto+Mono:400","-1","","GET","-1","-1","","200","-1","gzip","","7236","7166","7234","7234","7236","2","7166","7236","70","57","58","2","0","5","256","True","3","","1958","","","","",
"142.250.184.234","3526","398","58","1000008601.129","","","private, max-age=86400, stale-while-revalidate=604800","0","211011_YJ_34","-1","HIGHEST","","","-1","55","50","-1","-1","86400","7166","","HTTP/2","100","3","https://fonts.googleapis.com/css?family=Roboto:300italic,400italic,500italic,700italic","-1","811","811","","text/css","VeryHigh","221","Mon, 11 Oct 2021 19:16:37 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","fonts.googleapis.com","811","1000008601.129","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","196","/css?family=Roboto:300italic,400italic,500italic,700italic","-1","","GET","-1","-1","","200","-1","gzip","","7224","7166","7221","7221","7224","3","7166","7224","58","58","59","2","0","3","256","True","0","","8112","","","","",
"172.217.23.206","3463","393","76","1000008601.131","","","private, max-age=31536000","-1","211011_YJ_34","-1","MEDIUM","","","-1","76","-1","7228","-1","","7329","443","HTTP/2","-1","3","https://youtube.com/","7329","0","","pm/ssl/youtube.com:443","application/binary","High","34","Mon, 11 Oct 2021 19:16:37 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","youtube.com","0","1000008601.131","","-1","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","36","465","/","7264","59326","GET","-1","7264","","301","65","","","7405","7329","7405","7405","7405","0","7228","7405","177","59","60","2","0","1","220","True","0","","","","","","",
"172.217.23.206","1326","1103","370","1000008601.166","","","","100","211011_YJ_34","-1","MEDIUM","","","-1","370","0","-1","-1","0","7707","","HTTP/2","100","3","https://www.youtube.com/youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8","-1","31","31","","application/json","High","426","","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","104","1000008601.166","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","114","/youtubei/v1/log_event?alt=json&key=AIzaSyAO_FJ2SlqU8Q4STEHLGCilw_Y9_11qcW8","-1","","POST","-1","-1","","200","-1","br","Google","8077","7707","8077","8077","8077","0","7707","8077","370","60","61","2","0","51","","","","","28","","Ija","","",
"172.217.23.206","3303","441","324","1000008601.167","","","public, max-age=31536000","100","211011_YJ_34","-1","LOWEST","","","-1","261","100","-1","-1","31211562","7751","","HTTP/2","100","3","https://www.youtube.com/s/player/920e4583/player_ias.vflset/en_US/remote.js","-1","29478","29478","","text/javascript","Low","103","Sat, 08 Oct 2022 01:09:19 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","29584","1000008601.167","0","100","1","-1","","-1","https://www.youtube.com/s/player/920e4583/player_ias.vflset/en_US/base.js","-1","114","/s/player/920e4583/player_ias.vflset/en_US/remote.js","-1","","GET","-1","-1","","200","-1","br","Google","8075","7751","8012","8012","8075","63","7751","8075","324","61","62","2","0","53","","","","","95343","","bva","","",
"172.217.23.206","3303","445","325","1000008601.168","","","public, max-age=31536000","100","211011_YJ_34","-1","LOWEST","","","-1","324","100","-1","-1","31213251","7752","","HTTP/2","100","3","https://www.youtube.com/s/player/920e4583/player_ias.vflset/en_US/miniplayer.js","-1","1460","1460","","text/javascript","Low","103","Sat, 08 Oct 2022 01:37:28 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","www.youtube.com","1559","1000008601.168","0","100","1","-1","","-1","https://www.youtube.com/s/player/920e4583/player_ias.vflset/en_US/base.js","-1","114","/s/player/920e4583/player_ias.vflset/en_US/miniplayer.js","-1","","GET","-1","-1","","200","-1","br","Google","8077","7752","8076","8076","8077","1","7752","8077","325","62","63","2","0","55","","","","","5019","","bva","","",
"172.217.23.227","27","351","110","1000008601.169","","","private, max-age=3000","100","211011_YJ_34","-1","LOWEST","","","-1","106","0","-1","-1","3000","8092","","HTTP/2","100","3","https://www.gstatic.com/cv/js/sender/v1/cast_sender.js","-1","2007","2007","","text/javascript","Low","465","Mon, 11 Oct 2021 19:16:38 GMT","-1","-1","script","D3E56AE2C315455B5D161F98BE96E71F","www.gstatic.com","2391","1000008601.169","0","100","1","-1","","-1","https://www.youtube.com/s/desktop/43d596fa/jsbin/spf.vflset/spf.js","-1","328","/cv/js/sender/v1/cast_sender.js","-1","","GET","-1","-1","","200","-1","gzip","Google","8202","8092","8198","8198","8202","4","8092","8202","110","63","64","2","0","3","147","True","0","","4272","","tb","","",
"172.217.23.206","","384","58","43EB1AB519D95BE6BC88973069A39D3F","","","no-cache, no-store, max-age=0, must-revalidate","-1","211011_YJ_34","4","HIGHEST","","","-1","58","-1","4","-1","","37","80","http/1.1","-1","3","http://youtube.com/","-1","0","","youtube.com:80","application/binary","VeryHigh","","Mon, 01 Jan 1990 00:00:00 GMT","-1","-1","script","6EEEEC38478F711D5018ECE64BCF0470","youtube.com","0","43EB1AB519D95BE6BC88973069A39D3F","","-1","0","3","","-1","","33","108","/","-1","50668","GET","1","37","","301","-1","","","95","37","95","95","95","0","3","95","92","0","1","3","0","","","","","","","","","","",
"172.217.23.206","","394","70","43EB1AB519D95BE6BC88973069A39D3F-1","","","private, max-age=31536000","-1","211011_YJ_34","-1","VeryHigh","","","-1","70","-1","97","-1","","198","443","HTTP/2","-1","3","https://youtube.com/","197","0","","ssl/youtube.com:443","application/binary","VeryHigh","","Mon, 11 Oct 2021 19:16:56 GMT","-1","-1","script","6EEEEC38478F711D5018ECE64BCF0470","youtube.com","0","43EB1AB519D95BE6BC88973069A39D3F","","-1","1","-1","","-1","","33","115","/","130","59350","GET","-1","130","","301","67","","","268","198","268","268","268","0","97","268","170","1","2","3","0","1","256","True","0","","","","","","",
"172.217.23.206","","427","1493","43EB1AB519D95BE6BC88973069A39D3F-2","","","no-cache, no-store, max-age=0, must-revalidate","100","211011_YJ_34","-1","VeryHigh","","","-1","80","-1","-1","-1","","270","","HTTP/2","100","3","https://www.youtube.com/","-1","57651","57651","","text/html","VeryHigh","","Mon, 01 Jan 1990 00:00:00 GMT","-1","-1","script","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","57651","43EB1AB519D95BE6BC88973069A39D3F","0","100","1","-1","","-1","","-1","115","/","-1","","GET","-1","-1","","200","-1","br","Google","1763","270","350","350","1763","1413","270","1763","1493","2","3","3","0","3","","","","1","523581","1","","","",
"172.217.23.206","16","433","3065","1000009391.5","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","38","100","-1","-1","31517036","364","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","1307968","1307968","","text/javascript","High","","Tue, 11 Oct 2022 14:00:52 GMT","-1","-1","parser","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","1309005","1000009391.5","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/43d596fa/jsbin/desktop_polymer.vflset/desktop_polymer.js","-1","","GET","-1","-1","","200","-1","br","Google","3429","364","402","402","3429","3027","364","3429","3065","3","4","3","0","5","","","","","8290557","","","","",
"172.217.23.206","16","459","121","1000009391.6","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","94","100","-1","-1","31517036","364","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/web-animations-next-lite.min.vflset/web-animations-next-lite.min.js","-1","15162","15162","","text/javascript","High","","Tue, 11 Oct 2022 14:00:52 GMT","-1","-1","parser","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","15227","1000009391.6","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/43d596fa/jsbin/web-animations-next-lite.min.vflset/web-animations-next-lite.min.js","-1","","GET","-1","-1","","200","-1","br","Google","485","364","458","458","485","27","364","485","121","4","5","3","0","7","","","","","50691","","","","",
"172.217.23.206","16","457","525","1000009391.7","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","522","100","-1","-1","31517036","364","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/custom-elements-es5-adapter.vflset/custom-elements-es5-adapter.js","-1","793","793","","text/javascript","High","","Tue, 11 Oct 2022 14:00:52 GMT","-1","-1","parser","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","857","1000009391.7","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/43d596fa/jsbin/custom-elements-es5-adapter.vflset/custom-elements-es5-adapter.js","-1","","GET","-1","-1","","200","-1","br","Google","889","364","886","886","889","3","364","889","525","5","6","3","0","9","","","","","2064","","","","",
"172.217.23.206","16","435","281","1000009391.8","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","240","100","-1","-1","31517036","364","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/webcomponents-sd.vflset/webcomponents-sd.js","-1","21590","21590","","text/javascript","High","","Tue, 11 Oct 2022 14:00:52 GMT","-1","-1","parser","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","21664","1000009391.8","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/43d596fa/jsbin/webcomponents-sd.vflset/webcomponents-sd.js","-1","","GET","-1","-1","","200","-1","br","Google","645","364","604","604","645","41","364","645","281","6","7","3","0","11","","","","","74588","","","","",
"172.217.23.206","21","421","548","1000009391.12","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","543","100","-1","-1","31517036","402","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/scheduler.vflset/scheduler.js","-1","3445","3445","","text/javascript","High","","Tue, 11 Oct 2022 14:00:52 GMT","-1","-1","parser","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","3509","1000009391.12","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/43d596fa/jsbin/scheduler.vflset/scheduler.js","-1","","GET","-1","-1","","200","-1","br","Google","950","402","945","945","950","5","402","950","548","7","8","3","0","13","","","","","8946","","","","",
"172.217.23.206","22","417","588","1000009391.16","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","582","100","-1","-1","31517036","403","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/network.vflset/network.js","-1","5268","5268","","text/javascript","High","","Tue, 11 Oct 2022 14:00:52 GMT","-1","-1","parser","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","5422","1000009391.16","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/43d596fa/jsbin/network.vflset/network.js","-1","","GET","-1","-1","","200","-1","br","Google","991","403","985","985","991","6","403","991","588","8","9","3","0","25","","","","","13999","","","","",
"172.217.23.206","22","447","481","1000009391.18","","","public, max-age=31536000","100","211011_YJ_34","-1","HIGHEST","","","-1","481","100","-1","-1","31517044","403","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/cssbin/www-main-desktop-home-page-skeleton.css","-1","698","698","","text/css","VeryHigh","","Tue, 11 Oct 2022 14:01:00 GMT","-1","-1","parser","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","797","1000009391.18","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/43d596fa/cssbin/www-main-desktop-home-page-skeleton.css","-1","","GET","-1","-1","","200","-1","br","Google","884","403","884","884","884","0","403","884","481","9","10","3","0","15","","","","","2848","","","","",
"172.217.23.206","21","445","548","1000009391.13","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","548","100","-1","-1","31517051","403","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/www-i18n-constants-en_US.vflset/www-i18n-constants.js","-1","1377","1377","","text/javascript","High","","Tue, 11 Oct 2022 14:01:07 GMT","-1","-1","parser","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","1492","1000009391.13","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/43d596fa/jsbin/www-i18n-constants-en_US.vflset/www-i18n-constants.js","-1","","GET","-1","-1","","200","-1","br","Google","951","403","951","951","951","0","403","951","548","10","11","3","0","19","","","","","4252","","","","",
"172.217.23.206","21","429","557","1000009391.14","","","public, max-age=31536000","100","211011_YJ_34","-1","MEDIUM","","","-1","549","100","-1","-1","31517036","403","","HTTP/2","100","3","https://www.youtube.com/s/desktop/43d596fa/jsbin/www-tampering.vflset/www-tampering.js","-1","4656","4656","","text/javascript","High","","Tue, 11 Oct 2022 14:00:52 GMT","-1","-1","parser","6EEEEC38478F711D5018ECE64BCF0470","www.youtube.com","4720","1000009391.14","0","100","1","-1","","-1","https://www.youtube.com/","-1","115","/s/desktop/43d596fa/jsbin/www-tampering.vflset/www-tampering.js","-1","","GET","-1","-1","","200","-1","br","Google","960","403","952","952","960","8","403","960","557","11","12","3","0","21","","","","","12561","","","","",
