"ip_addr","initiator_line","bytesOut","load_ms","final_base_page","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","objectSizeUncompressed","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","is_base_page","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cpu.EvaluateScript","cpu.FunctionCall","initiator_function",
"110.242.69.147","32","360","238","","1000018699.78","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","238","100","-1","-1","2592000","3540","4872","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/aging-tools-e41786b1c3.js","-1","1753","1753","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 19:24:35 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","1753","1000018699.78","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","155","/static/superman/js/components/aging-tools-e41786b1c3.js","-1","53402","GET","-1","-1","","200","-1","gzip","","","5110","4872","5110","5110","5110","0","4872","5110","238","43","44","2","0","1","","createScript",
"104.193.88.123","","658","377","","1000018699.79","","","","0","211011_ZY_37","-1","MEDIUM","","","-1","376","0","-1","-1","0","3834","4888","80","http/1.1","100","3","http://www.baidu.com/img/baidu_85beaf5496f291521eb75ba38eacbd87.svg","-1","1734","1734","www.baidu.com:80","image/svg+xml","High","","","-1","-1","other","6FD70CF3C3C4E3468394FC22B5BA45B7","www.baidu.com","2010","1000018699.79","0","100","0","-1","","-1","","-1","118","/img/baidu_85beaf5496f291521eb75ba38eacbd87.svg","-1","58444","GET","-1","-1","","200","-1","gzip","","","5265","4888","5264","5264","5265","1","4888","5265","377","44","45","2","0","","","",
"","","0","349","","99999.99999.1","","","private, no-cache, no-store, proxy-revalidate, no-transform","-1","211011_ZY_37","-1","LOWEST","","","-1","349","-1","4872","-1","","","5075","","","-1","3","http://www.baidu.com/content-search.xml","-1","220","","pm/www.baidu.com:80","application/xml","","","Mon, 11 Oct 2021 19:34:36 GMT","-1","-1","","6FD70CF3C3C4E3468394FC22B5BA45B7","www.baidu.com","220","99999.99999.1","","-1","0","-1","","-1","","203","403","/content-search.xml","-1","","","-1","5075","","200","-1","gzip","","","5424","5075","5424","5424","5424","0","4872","5424","552","45","46","2","0","","","",
"110.242.69.147","70","340","253","","1000018699.81","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","233","100","-1","-1","2592000","42773","5113","80","http/1.1","100","3","http://ss.bdimg.com/static/superui/js/ubase_5a7b0933.js","-1","15674","15674","ss.bdimg.com:80","application/x-javascript","Low","314","Wed, 10 Nov 2021 19:24:36 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","15674","1000018699.81","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","155","/static/superui/js/ubase_5a7b0933.js","-1","53402","GET","-1","-1","","200","-1","gzip","","","5366","5113","5346","5346","5366","20","5113","5366","253","46","47","2","0","2","","assetOnload",
"110.242.69.147","32","368","982","","1000018699.82","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","261","100","-1","-1","2592000","279487","5117","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/amd_modules/@baidu/aging-tools-pc-65a0159f95.js","-1","61978","61978","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 19:24:36 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","61978","1000018699.82","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","159","/static/superman/amd_modules/@baidu/aging-tools-pc-65a0159f95.js","-1","53404","GET","-1","-1","","200","-1","gzip","","","6099","5117","5378","5378","6099","721","5117","6099","982","47","48","2","0","5","","createScript",
"110.242.69.147","32","367","552","","1000018699.83","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","265","100","-1","-1","2592000","256786","5120","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/amd_modules/@baidu/video-meeting-1be7f62dac.js","-1","61045","61045","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 19:24:36 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","61045","1000018699.83","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","184","/static/superman/amd_modules/@baidu/video-meeting-1be7f62dac.js","-1","53408","GET","-1","-1","","200","-1","gzip","","","5672","5120","5385","5385","5672","287","5120","5672","552","48","49","2","0","1","","createScript",
"110.242.69.147","32","359","243","","1000018699.84","","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","","","-1","242","100","-1","-1","2592000","4446","5121","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/guide_tips-d9e617f782.js","-1","2059","2059","ss.bdimg.com:80","application/x-javascript","Low","70","Wed, 10 Nov 2021 19:24:36 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","2059","1000018699.84","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","151","/static/superman/js/components/guide_tips-d9e617f782.js","-1","53400","GET","-1","-1","","200","-1","gzip","","","5364","5121","5363","5363","5364","1","5121","5364","243","49","50","2","0","1","","createScript",
"104.193.88.123","","623","413","","1000018699.85","","","","0","211011_ZY_37","-1","MEDIUM","","","-1","413","0","-1","-1","0","16958","5266","80","http/1.1","100","3","http://www.baidu.com/favicon.ico","-1","1966","1966","www.baidu.com:80","image/x-icon","High","","","-1","-1","other","6FD70CF3C3C4E3468394FC22B5BA45B7","www.baidu.com","2242","1000018699.85","0","100","0","-1","","-1","","-1","118","/favicon.ico","-1","58444","GET","-1","-1","","200","-1","gzip","","","5679","5266","5679","5679","5679","0","5266","5679","413","50","51","2","0","","","",
"110.242.69.147","70","357","226","","1000018699.86","","","max-age=2592000","0","211011_ZY_37","-1","HIGHEST","","","-1","225","100","-1","-1","2592000","7979","5370","80","http/1.1","100","3","http://ss.bdimg.com/static/superui/css/ubase_9376fdcf.css","-1","2459","2459","ss.bdimg.com:80","text/css","VeryHigh","224","Wed, 10 Nov 2021 19:24:36 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","ss.bdimg.com","2459","1000018699.86","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","155","/static/superui/css/ubase_9376fdcf.css","-1","53402","GET","-1","-1","","200","-1","gzip","","","5596","5370","5595","5595","5596","1","5370","5596","226","51","52","2","0","","","assetOnload",
"220.181.33.24","254","617","295","","1000018699.80","","","","0","211011_ZY_37","5105","LOWEST","","","-1","294","0","5108","-1","0","6472","5419","80","http/1.1","100","3","http://passport.baidu.com/passApi/js/wrapper.js?cdnversion=1633980275900&_=1633980273987","-1","2434","2434","passport.baidu.com:80","application/x-javascript","Low","95","","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","passport.baidu.com","2434","1000018699.80","0","100","0","5105","","-1","http://ss.bdimg.com/static/superman/js/lib/jquery-1-edb203c114.10.2.js","311","415","/passApi/js/wrapper.js?cdnversion=1633980275900&_=1633980273987","-1","59016","GET","0","5419","","200","-1","gzip","","","5714","5419","5713","5713","5714","1","5108","5714","606","52","53","2","0","0","","send",
"103.235.47.69","32","362","382","","1000018699.87","","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","","","-1","362","100","-1","-1","305364098","62770","5679","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/amd_modules/san/dist/san_8828ec3.js","-1","19019","19019","s1.bdstatic.com:80","application/javascript","Low","70","Mon, 16 Jun 2031 02:46:14 GMT","-1","-1","script","6FD70CF3C3C4E3468394FC22B5BA45B7","s1.bdstatic.com","19510","1000018699.87","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","223","/r/www/cache/static/amd_modules/san/dist/san_8828ec3.js","-1","48570","GET","-1","-1","","200","-1","gzip","","","6061","5679","6041","6041","6061","20","5679","6061","382","53","54","2","0","2","1","createScript",
"220.181.38.251","","382","274","1","E69518493BAD2C1502BFD0DB6745D2B8","","","max-age=86400","-1","211011_ZY_37","4","HIGHEST","","","-1","273","-1","4","-1","","81","538","80","http/1.1","-1","3","http://baidu.com/","-1","81","","baidu.com:80","text/html","VeryHigh","","Tue, 12 Oct 2021 19:24:49 GMT","-1","-1","script","5E376CFE00097742A2642EBFEEC52220","baidu.com","386","E69518493BAD2C1502BFD0DB6745D2B8","","100","0","3","","-1","","534","107","/","-1","58778","GET","1","538","","200","-1","","1","","812","538","811","811","812","1","3","812","809","0","1","3","0","","","",
"220.181.38.251","","345","274","","1000019445.4","","","","0","211011_ZY_37","-1","MEDIUM","","","-1","273","0","-1","-1","0","318","828","80","http/1.1","-1","3","http://baidu.com/favicon.ico","-1","318","","baidu.com:80","text/plain","High","","","-1","-1","other","5E376CFE00097742A2642EBFEEC52220","baidu.com","556","1000019445.4","","100","0","-1","","-1","","-1","107","/favicon.ico","-1","58778","GET","-1","-1","","200","-1","","","","1102","828","1101","1101","1102","1","828","1102","274","1","2","3","0","","","",
"104.193.88.123","","414","1188","","84BCF98BC856507301E8F633A67BC64A","","","private","-1","211011_ZY_37","825","HIGHEST","","","-1","376","-1","828","-1","","322502","1018","80","http/1.1","100","3","http://www.baidu.com/","-1","82684","82684","www.baidu.com:80","text/html","VeryHigh","","Mon, 11 Oct 2021 19:24:42 GMT","-1","-1","other","5E376CFE00097742A2642EBFEEC52220","www.baidu.com","82684","84BCF98BC856507301E8F633A67BC64A","0","100","0","824","","-1","","189","123","/","-1","58530","GET","1","1017","","200","-1","gzip","","","2206","1018","1394","1394","2206","812","824","2206","1378","2","3","3","0","20","5","",
"104.193.88.123","72","612","2557","","1000019445.20","0","","max-age=315360000","0","211011_ZY_37","-1","MEDIUM","497857","","-1","368","100","828","100","315360000","497857","2024","80","http/1.1","-1","3","http://www.baidu.com/img/PC_9635cf8315d36e77d4ebb2829d33fc75.gif","-1","497857","","www.baidu.com:80","image/gif","Low","","Thu, 09 Oct 2031 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","www.baidu.com","498149","1000019445.20","","100","0","-1","","-1","http://www.baidu.com/","198","122","/img/PC_9635cf8315d36e77d4ebb2829d33fc75.gif","-1","58528","GET","-1","1026","","200","-1","","","","4581","2024","2392","2392","4581","2189","828","4581","2755","3","4","3","0","","","",
"104.193.88.123","72","600","369","","1000019445.23","0","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","6617","","-1","360","100","-1","100","315360000","6617","2207","80","http/1.1","-1","3","http://www.baidu.com/img/flexible/logo/pc/result.png","-1","6617","","www.baidu.com:80","image/png","Low","","Thu, 09 Oct 2031 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","www.baidu.com","6906","1000019445.23","","100","0","-1","","-1","http://www.baidu.com/","-1","123","/img/flexible/logo/pc/result.png","-1","58530","GET","-1","-1","","200","-1","","","","2576","2207","2567","2567","2576","9","2207","2576","369","4","5","3","0","","","",
"104.193.88.123","72","602","383","","1000019445.24","0","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","12802","","-1","364","100","2023","100","315360000","12802","2214","80","http/1.1","-1","3","http://www.baidu.com/img/flexible/logo/pc/result@2.png","-1","12802","","www.baidu.com:80","image/png","Low","","Thu, 09 Oct 2031 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","www.baidu.com","13092","1000019445.24","","100","0","-1","","-1","http://www.baidu.com/","191","188","/img/flexible/logo/pc/result@2.png","-1","58544","GET","-1","2214","","200","-1","","","","2597","2214","2578","2578","2597","19","2023","2597","574","5","6","3","0","","","",
"104.193.88.123","72","605","394","","1000019445.25","0","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","7707","","-1","383","100","2023","100","315360000","7707","2217","80","http/1.1","-1","3","http://www.baidu.com/img/flexible/logo/pc/peak-result.png","-1","7707","","www.baidu.com:80","image/png","Low","","Thu, 09 Oct 2031 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","www.baidu.com","7996","1000019445.25","","100","0","-1","","-1","http://www.baidu.com/","194","192","/img/flexible/logo/pc/peak-result.png","-1","58546","GET","-1","2217","","200","-1","","","","2611","2217","2600","2600","2611","11","2023","2611","588","6","7","3","0","","","",
"110.242.69.147","217","355","900","","1000019445.42","","","max-age=2592000","0","211011_ZY_37","2021","MEDIUM","","","-1","228","100","2021","-1","2592000","143929","2224","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/lib/jquery-1-edb203c114.10.2.js","-1","48272","48272","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","48272","1000019445.42","0","100","0","2019","","-1","http://www.baidu.com/","203","158","/static/superman/js/lib/jquery-1-edb203c114.10.2.js","-1","53484","GET","2","2224","","200","-1","gzip","","","3124","2224","2452","2452","3124","672","2019","3124","1105","7","8","3","0","16","27","",
"110.242.69.147","71","394","222","","1000019445.12","0","","max-age=2592000","0","211011_ZY_37","2019","LOWEST","4735","","-1","219","100","2021","100","2592000","4735","2225","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/baiduyun@2x-e0be79e69e.png","-1","4735","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","5041","1000019445.12","","100","0","2019","","-1","http://www.baidu.com/","204","168","/static/superman/img/topnav/baiduyun@2x-e0be79e69e.png","-1","53492","GET","0","2225","","200","-1","","","","2447","2225","2444","2444","2447","3","2021","2447","426","8","9","3","0","","","",
"110.242.69.147","71","392","246","","1000019445.13","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","2697","","-1","245","100","2021","100","2592000","2697","2232","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/zhidao@2x-e9b427ecc4.png","-1","2697","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","3002","1000019445.13","","100","0","-1","","-1","http://www.baidu.com/","211","157","/static/superman/img/topnav/zhidao@2x-e9b427ecc4.png","-1","53482","GET","-1","2232","","200","-1","","","","2478","2232","2477","2477","2478","1","2021","2478","457","9","10","3","0","","","",
"110.242.69.147","71","391","249","","1000019445.14","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","3145","","-1","248","100","2021","100","2592000","3145","2235","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/baike@2x-1fe3db7fa6.png","-1","3145","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","3450","1000019445.14","","100","0","-1","","-1","http://www.baidu.com/","214","160","/static/superman/img/topnav/baike@2x-1fe3db7fa6.png","-1","53488","GET","-1","2235","","200","-1","","","","2484","2235","2483","2483","2484","1","2021","2484","463","10","11","3","0","","","",
"110.242.69.147","71","392","250","","1000019445.15","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","2123","","-1","250","100","2021","100","2592000","2123","2238","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/tupian@2x-482fc011fc.png","-1","2123","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","2428","1000019445.15","","100","0","-1","","-1","http://www.baidu.com/","217","159","/static/superman/img/topnav/tupian@2x-482fc011fc.png","-1","53486","GET","-1","2238","","200","-1","","","","2488","2238","2488","2488","2488","0","2021","2488","467","11","12","3","0","","","",
"110.242.69.147","71","394","251","","1000019445.16","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","4899","","-1","249","100","2021","100","2592000","4899","2248","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/yingxiao@2x-9ce96df36f.png","-1","4899","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","5205","1000019445.16","","100","0","-1","","-1","http://www.baidu.com/","227","164","/static/superman/img/topnav/yingxiao@2x-9ce96df36f.png","-1","53490","GET","-1","2248","","200","-1","","","","2499","2248","2497","2497","2499","2","2021","2499","478","12","13","3","0","","","",
"110.242.69.147","71","391","219","","1000019445.17","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","2920","","-1","215","100","-1","100","2592000","2920","2448","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/wenku@2x-f3aba893c1.png","-1","2920","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","3225","1000019445.17","","100","0","-1","","-1","http://www.baidu.com/","-1","168","/static/superman/img/topnav/wenku@2x-f3aba893c1.png","-1","53492","GET","-1","-1","","200","-1","","","","2667","2448","2663","2663","2667","4","2448","2667","219","13","14","3","0","","","",
"110.242.69.147","219","345","229","","1000019445.43","","","max-age=2592000","0","211011_ZY_37","-1","LOW","","","-1","221","100","-1","-1","2592000","16420","2478","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","5989","5989","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","5989","1000019445.43","0","100","0","-1","","-1","http://www.baidu.com/","-1","157","/static/superman/js/lib/esl-d776bfb1aa.js","-1","53482","GET","-1","-1","","200","-1","gzip","","","2707","2478","2699","2699","2707","8","2478","2707","229","14","15","3","0","1","59","",
"110.242.69.147","258","343","447","","1000019445.46","","","max-age=2592000","0","211011_ZY_37","-1","LOW","","","-1","227","100","-1","-1","2592000","53952","2485","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/sbase-47057af807.js","-1","18342","18342","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","18342","1000019445.46","0","100","0","-1","","-1","http://www.baidu.com/","-1","160","/static/superman/js/sbase-47057af807.js","-1","53488","GET","-1","-1","","200","-1","gzip","","","2932","2485","2712","2712","2932","220","2485","2932","447","15","16","3","0","7","5","",
"110.242.69.147","286","351","235","","1000019445.47","","","max-age=2592000","0","211011_ZY_37","-1","LOW","","","-1","235","100","-1","-1","2592000","652","2488","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/js/s_super_index-2ee596efbb.js","-1","652","","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","971","1000019445.47","","100","0","-1","","-1","http://www.baidu.com/","-1","159","/static/superman/js/s_super_index-2ee596efbb.js","-1","53486","GET","-1","-1","","200","-1","","","","2723","2488","2723","2723","2723","0","2488","2723","235","16","17","3","0","0","0","",
"110.242.69.147","287","347","474","","1000019445.48","","","max-age=2592000","0","211011_ZY_37","-1","LOW","","","-1","237","100","-1","-1","2592000","61987","2500","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/min_super-1e10713ec9.js","-1","22302","22302","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","22302","1000019445.48","0","100","0","-1","","-1","http://www.baidu.com/","-1","164","/static/superman/js/min_super-1e10713ec9.js","-1","53490","GET","-1","-1","","200","-1","gzip","","","2974","2500","2737","2737","2974","237","2500","2974","474","17","18","3","0","7","0","",
"110.242.69.147","296","358","221","","1000019445.49","","","max-age=2592000","0","211011_ZY_37","-1","LOW","","","-1","221","100","-1","-1","2592000","4475","2668","80","http/1.1","100","3","http://ss.bdimg.com/static/superman/js/components/hotsearch-264e1006c0.js","-1","2031","2031","ss.bdimg.com:80","application/x-javascript","Medium","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","2031","1000019445.49","0","100","0","-1","","-1","http://www.baidu.com/","-1","168","/static/superman/js/components/hotsearch-264e1006c0.js","-1","53492","GET","-1","-1","","200","-1","gzip","","","2889","2668","2889","2889","2889","0","2668","2889","221","18","19","3","0","4","","",
"110.242.69.147","71","393","231","","1000019445.18","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","3869","","-1","231","100","-1","100","2592000","3869","2708","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/jingyan@2x-e53eac48cb.png","-1","3869","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","4174","1000019445.18","","100","0","-1","","-1","http://www.baidu.com/","-1","157","/static/superman/img/topnav/jingyan@2x-e53eac48cb.png","-1","53482","GET","-1","-1","","200","-1","","","","2939","2708","2939","2939","2939","0","2708","2939","231","19","20","3","0","","","",
"110.242.69.147","71","392","232","","1000019445.19","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","3695","","-1","231","100","-1","100","2592000","3695","2724","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/topnav/yinyue@2x-c18adacacb.png","-1","3695","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","4000","1000019445.19","","100","0","-1","","-1","http://www.baidu.com/","-1","159","/static/superman/img/topnav/yinyue@2x-c18adacacb.png","-1","53486","GET","-1","-1","","200","-1","","","","2956","2724","2955","2955","2956","1","2724","2956","232","20","21","3","0","","","",
"110.242.69.147","80","392","237","","1000019445.40","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","1265","","-1","237","100","-1","100","2592000","1265","2890","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/qrcode/qrcode@2x-daf987ad02.png","-1","1265","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","1570","1000019445.40","","100","0","-1","","-1","http://www.baidu.com/","-1","168","/static/superman/img/qrcode/qrcode@2x-daf987ad02.png","-1","53492","GET","-1","-1","","200","-1","","","","3127","2890","3127","3127","3127","0","2890","3127","237","21","22","3","0","","","",
"110.242.69.147","80","398","226","","1000019445.41","0","","max-age=2592000","0","211011_ZY_37","-1","LOWEST","1285","","-1","224","100","-1","100","2592000","1285","2933","80","http/1.1","-1","3","http://ss.bdimg.com/static/superman/img/qrcode/qrcode-hover@2x-f9b106a848.png","-1","1285","","ss.bdimg.com:80","image/png","Low","","Wed, 10 Nov 2021 19:24:51 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","ss.bdimg.com","1590","1000019445.41","","100","0","-1","","-1","http://www.baidu.com/","-1","160","/static/superman/img/qrcode/qrcode-hover@2x-f9b106a848.png","-1","53488","GET","-1","-1","","200","-1","","","","3159","2933","3157","3157","3159","2","2933","3159","226","22","23","3","0","","","",
"103.235.47.69","223","354","380","","1000019445.44","","","max-age=315360000","0","211011_ZY_37","2648","MEDIUM","","","-1","378","100","2648","-1","285856426","41984","2987","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/bundles/polyfill_9354efa.js","-1","13522","13522","s1.bdstatic.com:80","application/javascript","Medium","","Sat, 02 Nov 2030 07:58:38 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","s1.bdstatic.com","14014","1000019445.44","0","100","0","2047","","-1","http://www.baidu.com/","338","245","/r/www/cache/static/bundles/polyfill_9354efa.js","-1","48652","GET","601","2986","","200","-1","gzip","","","3367","2987","3365","3365","3367","2","2047","3367","1319","23","24","3","0","7","","",
"103.235.47.69","223","364","1486","","1000019445.45","","","max-age=315360000","0","211011_ZY_37","-1","MEDIUM","","","-1","366","100","2648","-1","315152784","364932","3004","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/global/js/all_async_search_d37420a.js","-1","109917","109917","s1.bdstatic.com:80","application/javascript","Medium","","Tue, 07 Oct 2031 09:51:16 GMT","-1","-1","parser","5E376CFE00097742A2642EBFEEC52220","s1.bdstatic.com","109917","1000019445.45","0","100","0","-1","","-1","http://www.baidu.com/","356","246","/r/www/cache/static/global/js/all_async_search_d37420a.js","-1","48654","GET","-1","3004","","200","-1","gzip","","","4490","3004","3370","3370","4490","1120","2648","4490","1842","24","25","3","0","32","24","",
"103.235.47.69","254","358","480","","1000019445.56","","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","","","-1","480","100","2800","-1","269533715","3421","3160","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/plugins/every_cookie_4644b13.js","-1","1339","1339","s1.bdstatic.com:80","application/javascript","Low","95","Sat, 27 Apr 2030 09:53:27 GMT","-1","-1","script","5E376CFE00097742A2642EBFEEC52220","s1.bdstatic.com","1829","1000019445.56","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/jquery-1-edb203c114.10.2.js","346","260","/r/www/cache/static/plugins/every_cookie_4644b13.js","-1","48656","GET","-1","3146","","200","-1","gzip","","","3640","3160","3640","3640","3640","0","2800","3640","826","25","26","3","0","18","0","send",
"103.235.47.69","32","354","428","","1000019445.58","","","max-age=315360000","0","211011_ZY_37","-1","LOWEST","","","-1","380","100","-1","-1","295357318","92487","4506","80","http/1.1","100","3","http://s1.bdstatic.com/r/www/cache/static/plugins/bzPopper_7bc4f0e.js","-1","32738","32738","s1.bdstatic.com:80","application/javascript","Low","70","Thu, 20 Feb 2031 07:06:51 GMT","-1","-1","script","5E376CFE00097742A2642EBFEEC52220","s1.bdstatic.com","33231","1000019445.58","0","100","0","-1","","-1","http://ss.bdimg.com/static/superman/js/lib/esl-d776bfb1aa.js","-1","246","/r/www/cache/static/plugins/bzPopper_7bc4f0e.js","-1","48654","GET","-1","-1","","200","-1","gzip","","","4934","4506","4886","4886","4934","48","4506","4934","428","26","27","3","0","0","","createScript",
